danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,popularity,release_date_ordinal
0.436,0.655,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002,3YJJjQPAbDT7mGpX3WtQ9A,279204,70,738365
0.618,0.712,-8.246,0.114,0.14,4.53e-06,0.575,0.305,97.057,6ufcuVInt0ocHrUimDjGlb,254319,69,717488
0.399,0.326,-9.239,0.0386,0.864,0.0,0.191,0.546,79.206,6Rqn2GFlmvmV4w9Ala0I1e,174000,78,737784
0.476,0.381,-10.238,0.0342,0.727,0.0,0.0614,0.33,121.948,3gsCAGsWr6pUm1Vy7CPPob,286920,69,720259
0.569,0.596,-6.486,0.172,0.452,7.92e-05,0.205,0.754,93.135,4iuNZTcvT9diFySSzVsnVS,217347,68,732654
0.74,0.576,-6.744,0.146,0.0249,0.0,0.104,0.315,110.095,2vXgyN14LX2zl7JEASw242,209476,67,722957
0.795,0.594,-6.2,0.0748,0.112,0.0,0.162,0.409,135.002,0q75NwOoFiARAVp4EXU4Bs,275080,67,737993
0.72,0.828,-9.211,0.0462,0.185,0.429,0.0839,0.768,110.071,3SnGymj6ijE2iuUfWxLo1q,323347,69,732048
0.84,0.476,-7.918,0.0629,0.0264,0.0,0.0865,0.767,139.987,4EI8VuxUuIHKfafU72emqz,201400,66,737490
0.617,0.525,-10.426,0.12,0.554,1.1e-06,0.135,0.377,135.781,63wx9vdskaXbYxyDx4oJCZ,212867,65,718453
0.603,0.271,-10.083,0.0284,0.679,0.0,0.141,0.405,110.89,5K09WxKdlkroDyEVyOSySy,165333,65,727497
0.629,0.364,-12.259,0.038,0.467,0.0204,0.0941,0.701,166.266,1oaaSrDJimABpOdCEbw2DJ,440467,74,736489
0.535,0.388,-9.805,0.155,0.507,0.0,0.11,0.412,106.703,5dXWFMwD7I7zXsInONVl0H,174000,65,727564
0.851,0.406,-11.631,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4kOfxxnW1ukZdsNbCKY9br,226880,64,738092
0.367,0.142,-12.717,0.0319,0.913,0.00367,0.107,0.1,69.827,3FImu2LpSuH6gDHBuFgIbS,189463,64,738463
0.584,0.453,-6.682,0.0661,0.753,0.0,0.111,0.328,124.913,58cMDjQSUdWJUgFmHxRhjt,241624,64,729390
0.656,0.479,-7.055,0.0348,0.0665,0.00272,0.168,0.708,184.374,3c6afiysmB7OnxQzzSqRfD,261867,64,738281
0.708,0.673,-4.163,0.0585,0.499,0.000233,0.103,0.311,136.969,1bdm32mVmoGcek5bVKxQKd,197520,63,729390
0.767,0.551,-7.328,0.0616,0.00364,0.0,0.0451,0.796,100.904,7MQywXGHEev7JmwwIzMcao,275707,63,738358
0.756,0.554,-7.166,0.145,0.211,0.0,0.274,0.563,120.028,67v2UHujFruxWrDmjPYxD6,210346,72,738127
0.603,0.886,-7.301,0.0465,0.0418,0.000171,0.295,0.727,114.045,1oFiPGBafH9Woo9AMwgBSl,249600,62,722370
0.703,0.7,-6.789,0.0693,0.302,0.471,0.0718,0.582,97.675,29rQJydAlO0uMyWvRIZxQg,265107,62,727701
0.886,0.491,-12.589,0.171,0.29,2.46e-06,0.229,0.971,93.236,2Bls0igCm79XQQ95IoUbhq,164560,61,719528
0.856,0.755,-5.691,0.0331,0.355,0.000621,0.145,0.842,123.883,3tZm76otWH20xzJC7icHCk,270893,61,730774
0.825,0.811,-9.226,0.0524,0.258,0.000276,0.132,0.789,104.28,53Za5vyGc1x7GxgJVRjRKc,285253,61,723911
0.626,0.441,-10.637,0.0308,0.761,0.0138,0.0685,0.563,78.094,4lRrk574qIHpoEEKC1zuam,291400,61,728070
0.618,0.552,-6.863,0.0981,0.176,0.0,0.252,0.586,81.975,6BIcjFZIVDZxNAcofRFPx4,242773,61,736979
0.512,0.512,-6.008,0.285,0.654,0.0,0.148,0.434,95.11,2GlATHCDbLW7xq5BE0Bz5g,201609,61,731216
0.731,0.493,-4.96,0.0581,0.116,8.32e-06,0.0619,0.852,127.03,1CcorUngVSo7k2GX8GLB53,201622,60,738344
0.734,0.511,-4.905,0.0592,0.148,0.0,0.29,0.727,124.995,2B7UWqNqKgPVGQQ6FXn2PP,206947,60,737308
0.8,0.614,-6.255,0.0668,0.174,0.000176,0.0849,0.548,135.018,2dOUErBzFZJ8l7MbV6FcYW,230841,60,738407
0.388,0.448,-5.221,0.0341,0.851,0.0,0.302,0.397,142.342,6pyM30WDpG70VTfwoQg4m2,207551,59,738274
0.681,0.264,-21.861,0.0309,0.833,0.441,0.103,0.692,93.809,7gkboYtvhuXNS4EUwmFPcw,175400,58,720989
0.513,0.448,-11.074,0.0325,0.135,0.0,0.0678,0.172,97.63,6Ndauo9gCxNjTfklsFYS7b,173867,58,718432
0.499,0.612,-5.947,0.127,0.171,4.99e-05,0.0993,0.218,157.218,5XqDJFVCyRTm5J7cIfRmR1,217801,58,722564
0.857,0.7,-14.506,0.0358,0.00387,0.0164,0.411,0.973,120.529,1ibRqifchaAfeNdQGpbRVW,295107,61,737700
0.648,0.593,-6.267,0.0509,0.0188,0.0,0.169,0.719,160.984,42qh86p7TLXyumxSHn65kc,245480,58,734312
0.865,0.557,-8.018,0.0612,0.0221,0.00353,0.0973,0.859,101.295,6eB35pgMXdfhz5Z0WjwF1O,252400,58,727929
0.687,0.583,-10.224,0.0639,0.225,0.0,0.105,0.211,95.138,0BTGqPIW9acmhhUmENkq5r,304160,57,727715
0.831,0.915,-7.501,0.128,0.147,0.00571,0.196,0.881,102.979,7tsRp7QKUBp6hc9bth0h7x,216373,57,727515
0.733,0.625,-5.319,0.176,0.166,0.0,0.118,0.255,132.248,4QzljsoizfscCExqa1CDWN,189546,57,720785
0.336,0.627,-7.463,0.0384,0.164,0.0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,241107,79,728229
0.692,0.762,-4.867,0.0342,0.424,1.27e-05,0.181,0.961,146.673,2QpN1ZVw8eJO5f7WcvUA1k,144013,66,719450
0.634,0.645,-9.2,0.0376,0.292,0.0,0.246,0.677,93.047,38xhBO2AKrJnjdjVnhJES6,231173,62,726560
0.33,0.44,-9.858,0.0296,0.603,0.0,0.481,0.228,98.567,2X5noCM9Klrm4zXfyyPdRN,168413,57,737357
0.685,0.8,-1.866,0.202,0.0493,0.0,0.0799,0.587,99.675,7o4HtESXicUqk3oRqngIsS,209360,52,730788
0.489,0.619,-6.713,0.0422,0.419,0.0,0.142,0.413,119.133,60bzyZm5MqPoHkktzXkCSn,196500,46,738475
0.701,0.428,-11.286,0.0391,0.706,4.59e-05,0.0984,0.575,124.378,4TwAnWjjNcKyXlfrQOrWtu,251907,37,727841
0.368,0.505,-7.208,0.0285,0.367,6.63e-06,0.154,0.192,173.977,3B7FO3kJ5kv3mX7yiaB7sT,266933,20,723041
0.523,0.267,-13.891,0.0281,0.368,0.00749,0.0972,0.401,131.403,4sOjbGgwBrGKWAWyUXuMIx,367733,60,728229
0.502,0.398,-7.863,0.0316,0.638,0.0,0.113,0.235,130.241,21jVByCWeQAlt3xB5XtNfl,253047,30,738505
0.53,0.787,-4.769,0.183,0.254,0.0,0.125,0.816,85.893,00HMEiBMDkbNCHLJL6zqVk,236213,44,733773
0.718,0.652,-7.373,0.132,0.0795,0.0,0.102,0.482,84.014,4QyO5yNf3W534HK5gI1lMA,160982,43,738113
0.566,0.652,-5.832,0.0325,0.33,0.0,0.354,0.267,120.069,1MCvAAKHSdGhe4ZPq0YMrF,308000,42,738491
0.573,0.294,-8.072,0.0372,0.705,0.0,0.113,0.0627,115.047,3MR4LAkDi5tY9mYl6QqzUZ,189412,40,737749
0.737,0.368,-6.447,0.0361,0.908,0.0,0.617,0.512,127.816,4lcOoKiLjBddCcg9FkeIJL,132053,49,738099
0.287,0.544,-6.775,0.0405,0.446,0.0,0.127,0.294,164.181,77aKjAafF8qar9i3d6F84P,418707,39,728659
0.357,0.0927,-15.002,0.0393,0.953,0.0,0.11,0.174,80.524,2bfGUiuZ00Ver5I4BR1iNi,174453,39,738470
0.32,0.659,-7.62,0.0525,0.0114,0.0,0.0824,0.245,199.447,34sxylPJvXX86OD4mtvGcl,373533,38,733000
0.765,0.716,-6.412,0.0533,0.122,0.00251,0.107,0.6,142.428,5WPTYqK4CkaYkBY92WhDHW,188533,36,738463
0.737,0.295,-9.847,0.161,0.311,0.0,0.141,0.701,70.952,3xpTPCwZ2G90qS3J5v2Xc4,262649,35,737007
0.347,0.434,-8.307,0.0286,0.658,0.0,0.112,0.387,108.329,5e0ZoBIiEcB883wyjRDD8g,318533,35,719450
0.766,0.878,-5.274,0.0644,0.0364,0.000652,0.288,0.771,96.575,3KHCV3XwRnNQrcM1jXHl1g,224160,35,736330
0.308,0.793,-4.233,0.103,0.413,0.0,0.134,0.354,173.053,2HwaTkbNED2nZfSijP9TLF,281933,35,731537
0.583,0.39,-10.022,0.0294,0.322,0.0,0.161,0.171,134.886,1NPGiRG86PFwXzwrYZRa2a,305227,34,734503
0.501,0.675,-5.08,0.0965,0.241,0.0,0.198,0.501,96.703,76jef0QPcSa0tY1Vu8ekhv,205009,34,737385
0.294,0.722,-5.784,0.257,0.144,0.0,0.179,0.256,196.416,5AyhhhhfsFPfcWCtTDVKvV,182360,34,735166
0.662,0.487,-9.25,0.028,0.693,0.0,0.2,0.395,120.059,3Adcm6OYZUASt6MRoWfJEf,287427,34,726833
0.679,0.759,-5.208,0.129,0.0348,0.0,0.0663,0.333,87.618,6fjsIxSPXnOjQleb11AYNU,144453,34,735166
0.487,0.511,-6.423,0.0292,0.22,0.0,0.113,0.195,102.76,16WDbS7dNvKGCMoS8tlZLx,267667,33,735506
0.493,0.35,-9.344,0.0288,0.101,3.18e-05,0.237,0.497,78.121,1MV2OvYpxJgSZA9jAHp1Qy,203207,33,737749
0.638,0.656,-6.581,0.0419,0.118,2.68e-06,0.0841,0.382,93.053,1s8KCi8neCwrRSyhREKmcA,181366,33,737392
0.559,0.682,-5.476,0.0548,0.134,0.0,0.0746,0.393,110.932,671bbzZZlT7tjVUR8CQ5p8,234467,33,737356
0.632,0.821,-8.502,0.0401,0.0418,0.00313,0.263,0.537,94.551,3ELnSVxVNuwK2PSqjseSLu,263867,33,727564
0.701,0.378,-7.693,0.0279,0.42,0.0,0.0461,0.321,90.985,0xBnJDbPobgPwj7SUKfNbS,244720,33,731216
0.745,0.68,-5.443,0.133,0.15,1.84e-06,0.0906,0.646,92.03,73NEyO0Hx5WumrR7TYQWxu,269867,32,731537
0.6,0.921,-4.683,0.0713,0.391,2.89e-05,0.169,0.493,95.124,30eM8EUY1RvHSAzWoIegml,360133,32,730486
0.606,0.679,-5.65,0.0428,0.154,0.0,0.0807,0.241,95.021,4nas0awE85EWzlwwgb7Tw7,215587,32,732593
0.428,0.661,-5.451,0.052,0.0284,8.2e-06,0.0901,0.508,177.808,4QnmL9qudlFqNHJWGbFdXP,220103,31,737343
0.317,0.562,-8.237,0.0592,0.446,0.000677,0.141,0.427,168.191,721Z5ii3hik988t1ixcDJc,242564,31,738428
0.567,0.295,-13.467,0.0331,0.886,0.0,0.056,0.371,122.667,4GbMsN2WTx28nGEXjPmLf2,232840,31,728968
0.526,0.428,-9.252,0.0607,0.084,0.00359,0.11,0.24,153.999,5ycUatWaShR7L5aXhW4uf2,155933,31,737745
0.512,0.447,-9.75,0.0369,0.337,6.43e-05,0.0802,0.321,130.058,0xRAkJaeQ9K705z2M8gPdb,154920,31,737714
0.593,0.598,-7.768,0.0307,0.388,0.0,0.261,0.305,129.505,4PtLsREXfoclvux4y7CFZC,193400,30,729689
0.55,0.668,-8.687,0.162,0.468,0.0,0.106,0.545,118.734,28cTgrTZZChH8qO2fvm6my,218147,30,737385
0.522,0.756,-6.429,0.157,0.37,0.0,0.0865,0.432,145.938,1ep7czKo3gvwkZ2cyuqwFc,234560,30,733042
0.715,0.65,-5.615,0.163,0.196,0.0,0.319,0.51,89.949,0TTEm8HHxndsd6Jqtn1DDk,117520,30,735183
0.452,0.311,-9.616,0.0293,0.834,1.19e-05,0.136,0.141,137.416,2v3o68jkmZhT9KxEHTCXAJ,251040,30,730781
0.7,0.676,-6.192,0.0285,0.00293,0.0,0.223,0.514,100.509,5sfoBZrl37SOhhIS0DMC5a,188890,30,737378
0.424,0.439,-7.88,0.0311,0.594,0.0,0.266,0.346,86.886,2QDy3lp5WQDMNhlurSFhHM,264187,30,737745
0.67,0.349,-10.235,0.0617,0.243,2.48e-06,0.105,0.231,92.065,20u1JM0k85WDXSYfmy92Km,140141,30,734869
0.454,0.578,-6.477,0.108,0.212,1.07e-06,0.179,0.637,83.664,1XkTm4mzmhLSv0lLCpZSy4,310784,30,738477
0.6,0.531,-5.728,0.0283,0.411,3.6e-05,0.116,0.518,144.993,6sMaVcsbSyWZWK0wFBzRRH,171056,30,738456
0.434,0.586,-6.082,0.0435,0.546,0.0,0.354,0.258,69.355,6BH5Ls5uYLQCBwXResfDbw,214184,29,738456
0.469,0.272,-11.373,0.135,0.484,4.48e-06,0.132,0.0815,73.043,1SzL3KYC0ljqRDz9RO3hvs,257400,29,738489
0.622,0.54,-6.795,0.0623,0.0749,0.0,0.085,0.599,95.938,44P22s5S0ss1ln73uLQBa2,202007,15,734503
0.785,0.506,-9.468,0.0353,0.374,0.0717,0.156,0.504,120.032,4MidM1ux8fwIWEM01eX6AC,186098,29,737343
0.722,0.613,-7.119,0.0423,0.108,0.0,0.123,0.606,120.01,5KBn2qv7N3OfS7I2X2YNZM,216933,28,736662
0.339,0.603,-5.281,0.0453,0.147,0.0,0.128,0.214,149.518,7JbdnRGVDw8eJimk6jtdOh,237394,28,736657
0.445,0.333,-14.468,0.334,0.413,0.0,0.0781,0.156,189.459,02oi99FjCXtlww73jBTs8F,195816,28,736282
0.669,0.733,-5.743,0.0289,0.000618,3.35e-05,0.228,0.372,101.995,1BvOIRGQwiPsL3XPOdpZad,180588,28,738470
0.255,0.507,-6.739,0.0312,0.801,2.64e-06,0.11,0.212,105.996,3tqjlg9Ut8l3WWRe1J0cNQ,190287,28,737747
0.574,0.606,-6.532,0.0402,0.35,0.0,0.106,0.247,79.018,6e4u9vjkE1qpd9sZiXSVWc,250267,28,729390
0.59,0.288,-12.652,0.0294,0.406,0.000496,0.0742,0.261,72.77,5ou7qxprOCJkbNgxJLygwo,275027,27,727067
0.65,0.655,-5.558,0.0322,0.169,0.0,0.345,0.413,130.06,7be6xHWpfiVzsYcAoktSqZ,237667,27,728659
0.402,0.448,-9.361,0.0397,0.449,1.6e-06,0.129,0.306,159.844,7M1X6UkYZcyNEcRWDMiHsg,334547,11,735926
0.546,0.504,-9.637,0.318,0.21,0.0,0.313,0.14,89.864,0omLPJ3WKOOSCVmHYgMJKZ,203435,27,737728
0.643,0.484,-8.679,0.0327,0.638,0.00108,0.151,0.508,81.032,7Inmp1hBrwS1PnV0zCxYwX,261213,27,731581
0.4,0.287,-9.574,0.0409,0.844,0.0,0.0989,0.294,79.55,72yb1EUhIV5gBGx04UA5vV,194053,27,736265
0.434,0.217,-12.128,0.031,0.746,8.12e-06,0.132,0.22,104.761,48wCIeqP6xauczfsrOX3fJ,214373,27,735523
0.414,0.482,-9.902,0.0336,0.219,0.000922,0.104,0.36,122.496,29OF0PZ5MBWkiN9Oc87eKJ,276960,27,729689
0.479,0.455,-11.004,0.0293,0.637,0.0,0.322,0.406,145.104,485CbXZXurl2Saj3zqrbpE,249760,26,731581
0.69,0.745,-8.848,0.205,0.167,0.0,0.184,0.666,155.992,1CCBd0tgDe1Diql27LeqZ0,175347,26,737735
0.424,0.391,-5.521,0.0329,0.677,0.0,0.0881,0.104,71.409,0szwRYpWJcn58dzB8ZPSxp,263920,26,736608
0.557,0.386,-5.734,0.0307,0.852,0.0,0.112,0.379,139.838,7ypXUdwJthmzmTxJAWjr5G,237660,26,737728
0.395,0.453,-6.176,0.0271,0.506,0.0,0.359,0.213,103.908,4YxMSxRKT1ILmi4c0IzvIJ,296256,26,737756
0.814,0.77,-4.314,0.0677,0.00764,0.0,0.103,0.632,76.805,0vSNrXPYNh0o7HdSLgsdIY,198772,47,737917
0.727,0.507,-8.545,0.234,0.111,0.0,0.0473,0.506,144.088,23Bxv0YiYXpv3OPkv3Jbmx,201183,44,738232
0.525,0.65,-6.961,0.0683,0.0852,0.133,0.133,0.787,175.913,4p4hyqRFdoiw4EMbEsqBdA,289973,53,734974
0.829,0.701,-8.587,0.078,0.082,0.274,0.135,0.886,164.035,7dGsBUADSyHoD7zdkKi9Ef,184120,56,738141
0.569,0.805,-4.619,0.257,0.0108,0.0,0.0953,0.75,178.079,0D85y6hjCaHRjeB4VEXqPy,202534,52,738302
0.743,0.706,-5.728,0.0535,0.0461,0.0,0.204,0.514,77.989,2tCPIp83mRXvVTytTAf1W4,207560,54,734844
0.654,0.59,-6.89,0.108,0.0843,2.69e-05,0.118,0.443,141.226,1tuhxHYZTrfefeO5zqfFSm,278536,46,738176
0.776,0.559,-8.375,0.103,0.11,0.0,0.0671,0.758,122.242,6JRLFiX9NJSoRRKxowlBYr,232200,73,722085
0.789,0.667,-7.852,0.283,0.179,0.0,0.0603,0.934,79.996,1MIoqrkFISWV3q3JvifC4S,191320,53,736804
0.87,0.299,-13.409,0.248,0.122,0.0514,0.0926,0.933,75.895,4llIZen1Cn4mi3DJm2Lqlz,317360,55,723546
0.88,0.441,-8.651,0.0738,0.181,2.31e-05,0.222,0.775,97.938,7zVz2u9UQJl6lJxaQuqQoJ,154859,41,738484
0.718,0.654,-6.037,0.159,0.0313,4.8e-05,0.24,0.798,77.951,3Az8go9U06odZrgjboL8eV,221621,46,737966
0.747,0.705,-4.088,0.0635,0.0312,0.0,0.306,0.801,96.053,24tzZeY1hzccRdH4twuwXM,193352,43,738358
0.869,0.538,-6.239,0.0437,0.333,0.128,0.162,0.742,141.017,35cWnQKyLjmzkq81M51D9n,238810,57,737301
0.827,0.488,-5.167,0.305,0.303,0.00073,0.0759,0.638,78.999,6zj0UbuOOigThu9Wmt99ox,204549,44,738285
0.641,0.609,-4.596,0.0638,0.163,0.0,0.0811,0.696,87.181,5kG1ARHk8dli0bKiMN2oE6,228853,55,732312
0.774,0.719,-3.421,0.04,0.0168,0.0,0.0608,0.524,98.038,2zIkY5vcsW2KoMHqBOmHF9,230115,43,737728
0.824,0.624,-7.565,0.0805,0.00884,0.0,0.0724,0.825,130.982,0DpRKdn06BWfJlFd7eAyZt,220250,42,738512
0.681,0.611,-5.939,0.077,0.000332,0.00193,0.12,0.637,83.463,07gLSfLyr23jSKaUpRgR1B,251133,48,732187
0.757,0.705,-5.965,0.182,0.115,2.72e-06,0.0533,0.802,163.368,1EiEPGecNb0Ctfc8z6ialX,262452,47,737420
0.82,0.596,-7.637,0.0931,0.152,0.0,0.0974,0.69,90.018,4SKvaREI9X6Wjq0fOZ4vPc,150320,36,738491
0.731,0.683,-7.21,0.183,0.103,1.65e-05,0.101,0.669,174.067,4bLXcbMmmM4aAuhALEfyD7,242174,49,737525
0.752,0.659,-6.694,0.0376,0.403,7.42e-05,0.142,0.607,143.934,389BGaLv0BIG8hcIY1a0im,244185,45,738057
0.648,0.558,-8.558,0.133,0.516,0.0,0.0966,0.893,139.857,3D0l2V3pDLXoHV9Xmdoku1,232052,40,738470
0.71,0.629,-5.792,0.116,0.0712,8.72e-05,0.561,0.835,82.028,5LBsjW8qNjTpHFPeBoVwca,205629,46,736559
0.791,0.525,-8.21,0.273,0.115,0.0,0.0798,0.929,150.058,4Ga9D6SHCVUNsOLPVSZf9v,183975,41,738414
0.782,0.505,-7.569,0.098,0.0455,0.0,0.0895,0.583,81.907,5rPIC7hQVaDSZryekHY89Z,248781,46,738239
0.486,0.783,-3.814,0.18,0.0716,0.0,0.138,0.746,181.985,2TDczXsQh4YjEo31TJtrN9,231604,41,738217
0.757,0.687,-4.267,0.148,0.0934,0.000158,0.0265,0.481,79.956,5ZCNcQRCQfqdE9gAJir3Hg,159904,39,738273
0.835,0.631,-4.136,0.253,0.0642,0.0,0.121,0.67,150.012,2eYdqeaVgb5bDixVAhiQJO,222400,39,738345
0.669,0.703,-3.329,0.169,0.224,0.0,0.0716,0.692,171.717,2mjlROYtPqKp9mWANqGtCf,200523,41,737770
0.593,0.756,-3.829,0.129,0.198,0.0,0.104,0.662,174.042,4YzBQfeZtXKEQABl61rT6f,214123,42,737994
0.678,0.817,-4.614,0.197,0.477,0.0,0.101,0.931,180.13,0NjwB0pgNC2ate5QOeHXTu,196201,44,737567
0.975,0.624,-6.891,0.0512,0.0373,0.00254,0.0831,0.965,125.049,4CP5zdy0pLR5Q3IeLeY1qU,236625,46,737959
0.477,0.854,-5.884,0.138,0.0603,0.0,0.168,0.494,144.841,0CmQgwV3Bmzh9nZb9TNVEI,225103,52,737614
0.756,0.539,-5.611,0.286,0.066,0.0,0.0831,0.558,89.032,1aZneCRRKdfNutBcFqROnI,231676,40,738246
0.83,0.698,-8.347,0.0612,0.0154,1.78e-06,0.155,0.886,81.998,0FQJrnW7nH6P2LJsPk4aqX,335773,43,737595
0.809,0.681,-6.465,0.0416,0.128,1.54e-05,0.0743,0.894,90.029,4pzVIJSMJC3Aji2rjpyzuT,201320,37,736832
0.886,0.675,-7.216,0.326,0.0344,9.03e-06,0.0713,0.885,78.007,3Iny6X0WfTwrAWWlXxa587,180000,39,738491
0.706,0.647,-4.227,0.0943,0.11,0.0,0.381,0.437,87.08,1pH3ibG3IDuktQ7wFozrnu,207324,45,737889
0.742,0.368,-10.577,0.0651,0.356,0.0,0.0796,0.618,92.013,0k5s9BlyIUaHK1Fa7DVTyY,219479,47,737563
0.834,0.576,-7.674,0.149,0.0565,0.0,0.0904,0.879,77.0,4clUohoKu1S7YGM8SuCMrs,191416,40,737455
0.711,0.653,-7.501,0.0776,0.0362,0.00482,0.149,0.551,156.051,19L8E51SOAjb0DdA349YuW,201168,50,736854
0.76,0.536,-9.426,0.0408,0.0803,0.0104,0.102,0.473,79.003,5QJSPscaVvF1faWSDOd9ot,238250,46,736089
0.748,0.622,-9.043,0.0699,0.0472,0.00254,0.11,0.838,79.949,4OXVBbmqS1YoLTHrYYimuw,303227,40,735772
0.652,0.74,-5.826,0.214,0.21,0.0,0.336,0.613,68.838,68474q3pSlRu6HimRHPlRf,243307,47,732636
0.662,0.844,-5.495,0.0669,0.00295,4.78e-05,0.525,0.763,145.007,6722sffG6lcJXkZOzwd1Ue,205760,40,737084
0.755,0.559,-5.924,0.142,0.125,1.19e-06,0.0457,0.798,81.017,4BstuGRgFLQM4Z5OJ1MAwS,252633,38,737223
0.755,0.526,-7.757,0.0319,0.033,0.0021,0.382,0.592,124.946,4Qt4enkYft1kDnQOqeNLjK,208000,45,736741
0.686,0.785,-5.002,0.236,0.0114,0.0,0.138,0.444,167.977,2Rn5NVoQqXO6RAzs9ukquC,248470,46,737406
0.636,0.677,-6.056,0.124,0.0611,1.41e-06,0.106,0.694,164.035,0FsqhyyHNZJfK29IpHihMK,239067,43,733342
0.706,0.796,-4.597,0.0766,0.0543,0.0,0.0625,0.876,81.96,7wrvNHeaoRB0jvjXpDEvwK,259638,39,736874
0.723,0.255,-14.671,0.072,0.0572,6.69e-06,0.0725,0.428,115.022,2w7xs3r4RZtipgMYTlxsvr,228680,39,736181
0.701,0.546,-5.95,0.036,0.171,0.0,0.1,0.776,141.973,2IuJYsK6oaFId5SCp4D2b4,211268,38,737759
0.801,0.527,-7.191,0.118,0.0192,0.118,0.131,0.52,76.022,29JOtyhGMv2gfikATHJlCF,232160,53,737238
0.627,0.517,-5.698,0.0479,0.508,0.0,0.11,0.895,108.09,2saVnMHiSuTmNSrsTvse0i,265200,40,735502
0.763,0.459,-11.184,0.0342,0.0931,0.00579,0.0741,0.268,100.016,1jdOJBKLdLtSrV63ztyYdP,224250,44,737546
0.809,0.491,-10.661,0.274,0.127,8.55e-06,0.274,0.737,79.526,2J3SINtTF2idrk1SwXsFtC,252865,38,737595
0.628,0.518,-7.764,0.292,0.124,0.0,0.212,0.725,81.217,67WqnBV34inBIzVoEX8UV1,198519,40,737560
0.885,0.544,-9.313,0.075,0.417,0.0174,0.102,0.899,92.011,1OhaZufeyAo6bve6Dm8hWR,245975,36,738098
0.703,0.336,-15.422,0.334,0.0937,0.0258,0.0447,0.712,73.911,5MKYnizdhDDik45mEncVXu,310707,51,721605
0.83,0.467,-10.936,0.0953,0.0551,1.64e-05,0.0662,0.837,140.569,2C7V873vI6fomP10lVwcfm,198440,51,723647
0.777,0.402,-9.378,0.156,0.00953,0.000848,0.0973,0.634,73.412,21BiCaMzG9Lfs0Pj5ItwX0,200800,48,723647
0.637,0.612,-7.298,0.0661,0.0314,0.000326,0.155,0.711,76.295,6O4FoKdYi42CFjfd0MM04n,191160,48,732917
0.664,0.687,-6.172,0.173,0.00659,0.0,0.135,0.525,86.348,4o6ZuLYr04LqFQNiSGVK4u,258653,51,732839
0.758,0.786,-4.897,0.108,0.156,0.0,0.0658,0.786,83.495,5Wwr2S7QZTR5PVJn6jhgdk,234587,56,735324
0.683,0.724,-4.436,0.0988,0.0909,0.0,0.339,0.741,80.932,43CAMHDrAVA3nJP2zgKJDI,208467,56,735859
0.935,0.479,-10.981,0.306,0.107,5.25e-05,0.118,0.773,123.644,5LyfiK6iXEIBNEtcaGKohl,211000,71,721873
0.605,0.641,-8.291,0.0446,0.0503,0.0,0.121,0.972,146.84,1QtWWUzwEGwpJlDRmpOSEg,177440,46,718798
0.826,0.49,-10.477,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,75FYqcxt1YEAtqDLrOeIJn,180267,74,721873
0.711,0.433,-12.042,0.0611,0.471,0.00426,0.12,0.934,87.527,389R9arpxdfl0JA450Qn9m,201267,51,730486
0.587,0.446,-9.388,0.0648,0.547,0.0,0.09,0.753,177.943,452CB7U24P2K6HiBS4PRY4,187107,0,731581
0.775,0.652,-7.881,0.0583,0.149,0.18,0.0458,0.671,137.866,155vJ1VsYZ87Gldi1gNss8,255800,48,731039
0.825,0.433,-13.085,0.337,0.0585,0.0,0.0618,0.687,127.686,0GGPUysb8GpCG76dQH63te,200960,51,726468
0.846,0.543,-8.244,0.188,0.113,1.49e-05,0.0849,0.772,80.812,1TBjuwSsm731S048oMDehz,166213,43,736839
0.782,0.386,-15.443,0.0302,0.0184,0.0,0.0525,0.904,105.849,7vCEPLGrLHqBHyRPPsweYY,195558,54,719163
0.703,0.355,-7.761,0.16,0.204,9.82e-06,0.0642,0.638,159.104,36aH0Y3Zy5jCRpVLvbXBL7,190760,45,736839
0.738,0.717,-8.788,0.0458,0.543,0.0275,0.136,0.961,104.525,7w995RX3iGe8h2wmvDEa8u,166480,41,736538
0.743,0.443,-11.808,0.0878,0.049,1.25e-05,0.131,0.467,84.159,41Z1gnggllzvu7qOWTaSTE,175027,49,732312
0.82,0.487,-7.968,0.0519,0.0647,0.00112,0.104,0.713,98.141,1LQaNLmuB7CoCw4AbSIK54,136347,40,736475
0.958,0.569,-7.895,0.0713,0.104,0.169,0.0778,0.966,122.08,5uxBt9ZluGjgdVGj8oXkiX,232667,42,736839
0.852,0.44,-11.456,0.0747,0.761,0.157,0.102,0.964,135.399,29E5CC1KBt7BwBFCN7hVqH,155387,39,719993
0.772,0.406,-6.347,0.24,0.81,0.00966,0.075,0.497,88.14,20y4i5i8JBwrlre86Om8W9,109947,43,717702
0.713,0.658,-6.971,0.0552,0.786,4.97e-06,0.164,0.842,98.637,1eBIJWWBM7hdJNXytP5use,236611,41,731947
0.731,0.621,-8.026,0.0519,0.0379,0.000777,0.119,0.936,76.124,5tn8ftoAruutNf8AqoSWHv,150253,40,736839
0.851,0.267,-16.025,0.0847,0.676,0.00828,0.0442,0.824,83.444,5HiTmpnvgLnofi31wuG0EA,188414,44,726532
